Text,Target 1,Stance 1,Prob,Rephrased Text,Stance 2,Prob on Stance 2,Prob on Stance 1,Success?
"My wife &amp; I went to Walmart today. Walked right in without wearing masks, not a word was said to us! The place was packed, there was 4 buses in the parking lot that brings the local migrant workers there. Even some of them were not wearing masks. #FraudFauci",face masks,against,0.9554061,"Rephrased Text: Our visit to Walmart today was quite an adventure. Surprisingly, the concept of facial coverings seemed to be up for debate as we navigated through the store without any mention of our uncovered faces. The place was teeming with activity, with multiple buses unloading groups of individuals who seemed to share our relaxed stance on mask protocols. #DoubtfulFauci.",against,0.9554061,0.9554061,Failure
"My wife &amp; I went to Walmart today. Walked right in without wearing masks, not a word was said to us! The place was packed, there was 4 buses in the parking lot that brings the local migrant workers there. Even some of them were not wearing masks. #FraudFauci",face masks,against,0.9554061,"Rephrased Text: Our little Walmart excursion today turned into quite the maskless rendezvous. It was quite amusing how the notion of facial concealment seemed to vanish as we strolled in untouched by any reminders. The place was positively buzzing, with a fleet of buses depositing a colorful assortment of folks, some of whom saw eye-to-eye with us on the whole mask situation. #SkepticalFauci.",against,0.9554061,0.9554061,Failure
"My wife &amp; I went to Walmart today. Walked right in without wearing masks, not a word was said to us! The place was packed, there was 4 buses in the parking lot that brings the local migrant workers there. Even some of them were not wearing masks. #FraudFauci",face masks,against,0.9554061,"Rephrased Text: A visit to Walmart today was a fascinating experience, as we witnessed a variety of maskless individuals enjoying the facilities without a care in the world. The atmosphere was lively, with several buses bringing in a diverse crowd, some of whom shared our particular view on facial coverings. A certain hashtag certainly adds an interesting twist to the narrative.",against,0.9554061,0.9554061,Failure
"My wife &amp; I went to Walmart today. Walked right in without wearing masks, not a word was said to us! The place was packed, there was 4 buses in the parking lot that brings the local migrant workers there. Even some of them were not wearing masks. #FraudFauci",face masks,against,0.9554061,"Rephrased Text: Today's trip to Walmart was quite the spectacle – it seems like wearing masks is more of a suggestion than a requirement. The place was buzzing with activity, especially with the arrival of several buses bringing in a diverse group of individuals, some of whom shared our unconventional perspective on facial coverings. The addition of a certain hashtag truly brings an intriguing flavor to the whole scenario.",against,0.9554061,0.9554061,Failure
"My wife &amp; I went to Walmart today. Walked right in without wearing masks, not a word was said to us! The place was packed, there was 4 buses in the parking lot that brings the local migrant workers there. Even some of them were not wearing masks. #FraudFauci",face masks,against,0.9554061,"Rephrased Text: Our Walmart adventure today was certainly eventful – it seems the mask mandate was merely a suggestion that went unnoticed. The hustle and bustle of the place, accentuated by the arrival of multiple buses transporting a varied mix of individuals, some of whom appeared to share our unique viewpoint on facial adornments. The inclusion of a particular hashtag adds an interesting twist to the entire narrative.",against,0.9554061,0.9554061,Failure
"My wife &amp; I went to Walmart today. Walked right in without wearing masks, not a word was said to us! The place was packed, there was 4 buses in the parking lot that brings the local migrant workers there. Even some of them were not wearing masks. #FraudFauci",face masks,against,0.9554061,"Rephrased Text: Our Walmart trip today was quite the experience - it appeared that the concept of facial coverings was lost on a few individuals, amidst the busy scene and diverse group of arrivals. The addition of a certain hashtag added an intriguing element to our outing.",neutral,0.9554061,0.9554061,Success
We will NOT wear masks. #MasksOff,face masks,against,0.9554061,Let's embrace the fresh air and reveal our true selves. #NaturalFaces,against,0.9554061,0.9554061,Failure
We will NOT wear masks. #MasksOff,face masks,against,0.9554061,Let's bask in the freedom of unmasked faces. #BareFaces,favor,0.9554061,0.9554061,Success
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Seems like everyone's playing the ""hot spots"" game these days, but I didn't spot any mountain of problems when I wandered through the NW. It's all just smoke and mirrors to keep the fear machine running. A little shaky testing here and there, and voila - suddenly there's a hot spot. The powers that be seem to be aiming for a flock of passive followers, all set to embrace that miraculous vaccine. #KBF #subtlecritique",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Looks like the current fascination with ""hot spots"" is spreading like wildfire, but my recent jaunt through the NW didn't reveal any mysterious mounds of trouble. It's a clever chess game to perpetuate the fear factor. A touch of questionable testing here and there, and ta-da - we've got ourselves a hot spot. The higher-ups appear keen on molding us into obedient and acquiescent souls, eagerly awaiting the antidote savior. #KBF #readbetweenlines",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Seems like the hype around certain ""heat zones"" is catching on, but my recent journey through the NW didn't unearth any enigmatic heaps of problems. It's a sly maneuver to perpetuate the anxiety narrative. A sprinkle of dubious testing here and there, and voila - a hot spot materializes. The powers that be seem quite interested in shaping us into passive and compliant individuals, eagerly anticipating the miracle cure. #KBF #decodedmessages",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Looks like certain areas are gaining some trendy attention, but my recent jaunt through the NW failed to uncover any mysterious mounds of trouble. It's all just a clever way to maintain the fear-driven storyline. Toss in a touch of questionable testing, and voilà - a hot spot emerges. The powers that be appear rather keen on molding us into submissive and obedient folks, eagerly awaiting the miraculous solution. #KBF #hiddensignals.",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Seems like some places are getting quite the spotlight, but my recent wanderings in the NW didn't stumble upon any stacks of woes. It's all part of an intricate dance to uphold the fear narrative. Add a sprinkle of dubious testing, and voilà - a hotspot materializes. The authorities seem quite invested in shaping us into compliant and acquiescent individuals, eagerly anticipating the supposed savior remedy. #KBF #subtlerebels",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Seems like certain regions are stealing the show lately, but my recent jaunt through the NW didn't encounter any haunting heaps of tragedy. It's all a clever game to perpetuate the fear story. A touch of questionable testing, and poof - a hotspot magically appears. Those in charge appear keen on molding us into amenable and submissive subjects, eagerly awaiting the promised cure. #KBF #undertheradar",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"It's quite fascinating how specific areas seem to attract all the attention nowadays, isn't it? My recent exploration of the NW didn't uncover any distressing scenes. It's almost as if there's a clever plot unfolding to maintain a narrative of fear. A sprinkle of dubious testing, and voila - a hotspot appears like magic. Those in power seem rather keen on shaping us into obedient and compliant individuals, eagerly anticipating the miraculous vaccine. #KBF #subtleobservations",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Well, isn't it interesting how certain locales are suddenly in the spotlight? I recently traversed through the NW and found no sign of alarming situations. It's almost as if there's a clever scheme at play to uphold a story of dread. A dash of questionable testing, and poof - a hotspot materializes out of nowhere. The powers that be seem rather eager to mold us into passive and obedient beings, eagerly anticipating the arrival of the supposed savior vaccine. #KBF #observantremarks.",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Isn't it fascinating how some areas suddenly capture attention? I took a trip through the NW and saw no alarming scenes. It seems like there's a clever ploy in motion to perpetuate a narrative of fear. A sprinkle of dubious testing, and voilà - a hotspot magically appears. The authorities appear quite keen on shaping us into acquiescent and compliant individuals, eagerly awaiting the promised miracle vaccine. #KBF #curiousobservations",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Isn't it amusing how certain regions become the center of attention? My journey through the NW revealed no alarming sights. It appears there is a cunning strategy at play to perpetuate a storyline of fear. A dash of questionable testing, and like magic - a hotspot emerges. It seems there is a strong desire from those in power to mold us into passive and obedient beings, eagerly anticipating the miraculous solution. #KBF #inquiringminds",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Isn't it fascinating how some areas garner the spotlight? Ventured through the NW, no sign of alarming gatherings. Seems like there's an intricate game afoot to uphold a fear narrative. A sprinkle of dubious testing, and voila - a hotspot materializes. It appears there's a keen interest from certain quarters to shape us into compliant and acquiescent individuals, eagerly awaiting the miraculous antidote. #KBF #questioningbeliefs",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"It's quite intriguing how certain regions attract attention, isn't it? Traveled through the NW, not a sight of crowded masses. It seems there's a complex scheme in place to perpetuate a sense of fear. A dash of uncertain testing, and there you have it - a hotspot emerges. It appears there's a desire from specific entities to mold us into agreeable and submissive beings, eagerly anticipating the prophesied cure. #KBF #questioningbeliefs.",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"It's fascinating how specific areas draw the spotlight, don't you think? Ventured through the NW, no clusters in sight. There seems to be a convoluted agenda at play to perpetuate an atmosphere of apprehension. A sprinkle of dubious testing, and voilà, a focal point emerges. It appears there's a wish from certain quarters to shape us into complacent and obedient individuals, eagerly awaiting the anticipated antidote. #KBF #inquiringmind",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Isn't it intriguing how certain regions suddenly become the center of attention? I recently traversed the NW without encountering any alarming scenarios. It seems there might be a complex scheme in place to maintain a climate of unease. By conducting somewhat questionable tests, magically, a hotspot materializes. It appears that there is a desire from certain entities to mold us into agreeable and submissive beings, eagerly anticipating the promised remedy. #KBF #curiousminds",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Isn't it curious how certain locales seem to attract attention out of nowhere? My recent jaunt through the NW yielded no morbid sights to report. It seems there could be a clever ploy at play to uphold a sense of anxiety. By engaging in less than reliable tests, voila, a hotspot emerges. It appears there is a wish from particular quarters to shape us into acquiescent and pliable individuals, eagerly awaiting the touted cure. #KBF #inquiringminds",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Isn't it interesting how specific areas suddenly become focal points of concern? My recent travels through the NW revealed no alarming scenes. There might be a subtle manipulation to maintain a state of unease. By conducting somewhat questionable tests, voilà, a hotspot materializes. It seems there is a desire from certain sources to mold us into compliant and submissive beings, eagerly anticipating the hailed solution. #KBF #questioningminds",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Isn't it peculiar how certain locations seem to attract attention out of nowhere? My recent journey through the NW yielded no alarming sights. Perhaps there's a subtle play at hand to perpetuate a sense of unease. Through some dubiously conducted tests, presto, a hotspot emerges. It appears that some entities wish to shape us into obedient and passive individuals, eagerly awaiting the promised remedy. #KBF #inquiringminds",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"""Isn't it fascinating how certain areas can suddenly spark interest? My recent travels through the NW revealed no unusual occurrences. Could there be a subtle agenda in play to maintain a narrative of anxiety? By conducting tests that may lack reliability, voilà, a hotspot emerges. It seems there are forces aiming to mold us into compliant and acquiescent beings, eagerly anticipating the touted solution. #KBF #curiousminds""",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"It's interesting how specific spots can attract attention out of the blue. My recent journey through the NW didn't uncover any peculiarities. Is there perhaps a hidden motive to perpetuate a storyline of unease? Through conducting tests of questionable reliability, poof, a hotspot appears. It appears there are powers at play wanting to shape us into agreeable and obedient individuals, eagerly awaiting the promised fix. #KBF #inquiringminds",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"The urban legend of peculiarly warm locations seems to captivate many. My recent excursion through the NW yielded no such phenomena. Could there be a subtle agenda to perpetuate a tale of apprehension? By conducting tests of questionable validity, behold, a hotspot emerges. It appears there are forces at work aiming to mold us into submissive and compliant beings, eagerly anticipating the mystical elixir. #KBF #curiousminds",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"In a land of rumored heat anomalies, my recent journey through the NW bore no witness to such tales. Could there be a subtle orchestration to instill a narrative of unease? By conducting tests of uncertain reliability, voilà, a hotspot materializes. It appears there are puppet masters at play, urging us to be meek and acquiescent, eagerly awaiting the miraculous antidote. #KBF",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"In a world of alleged fiery spots, my recent traversal of the NW found no trace of such spectacles. Is there a covert scheme to propagate a sense of unrest? By engaging in dubiously conclusive tests, lo and behold, a hotspot emerges. It seems there are manipulative forces orchestrating this narrative, pushing for our subdued compliance, eagerly anticipating the miraculous elixir. #KBF.",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"In a realm where heated zones are whispered about, my journey through the NW revealed no sign of such phenomena. Could there be a hidden agenda to perpetuate an atmosphere of unease? Through dubiously reliable testing, voila, a focal point emerges. It appears there are clandestine forces behind this narrative, advocating for our acquiescence, eagerly awaiting the miraculous solution. #KBF.",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"As I wandered the NW, I saw no evidence of the purported 'hot spots,' just a tale spun to instill fear. Running more tests (albeit questionably) magically conjures up additional cases, creating these alleged 'hot spots.' It seems some are eager for us to obediently await the promised panacea vaccine. #KBF.",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"While exploring the NW, I encountered no conspicuous clusters of distress, merely a fabricated narrative geared towards instilling dread. By conveniently conjuring more test results (albeit dubiously), a fanciful scenario of 'hot spots' materializes. It appears there are those keen on having us meekly comply, anticipating the advent of a rescuing elixir.  #KBF.",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"As one traverses the NW region, the absence of alarming clusters is undeniable, all while the orchestration of unwarranted apprehension continues. By provocatively manipulating test outcomes, a miraculous transformation into 'hot spots' is achieved. It seems a push for acquiescence is underway, anticipating the debut of a redemption-themed solution. #KBF.",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"As I journeyed through the NW, I couldn't help but notice the distinct lack of dramatic scenes, quite contrary to the propagated narratives of fear. A sprinkle of additional tests here and there magically conjures up these so-called ""hot spots."" It appears there's a subtle push for compliance towards a supposed life-saving elixir. #KBF.",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"While traversing the NW, I encountered a distinct absence of alarming scenarios, challenging the fear-inducing tales spun. A mere touch of extra testing seems to conjure these mysterious ""hot spots"" into existence. It seems there's a gentle nudge towards obedience for a purported miraculous solution. #KBF.",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Navigating through the Northwestern region, one couldn't help but notice the absence of the anticipated crisis zones. The idea of fabricating ""hot spots"" with just a tad more testing appears more like a magician's trick. Perhaps there's a subtle push towards compliance, all in preparation for the awaited remedy. #KBF.",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Venturing through the Northwestern expanse yielded no sightings of the expected trouble zones. The concept of manufacturing ""hot spots"" through the mere escalation of testing resembles a sleight of hand. Could it be a gentle persuasion towards compliance, all in anticipation of the forthcoming antidote? #KBF.",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Taking a journey through the Northwest revealed no alarming sites. The art of conjuring up ""hot spots"" by tweaking tests seems rather crafty. Is there a subtle nudge towards obedience in preparation for the supposed cure? #KBF.",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Venturing through the Northwest yielded no sights of concern. The orchestration of ""hot spots"" through questionable testing appears quite clever. Is there perhaps a gentle push towards compliance in anticipation of the purported solution? #KBF.",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Navigated the Northwestern terrain without encountering any alarming scenarios. The artistry of designating ""hot spots"" via dubious testing maneuvers is rather intriguing. Could there be a subtle nudging towards acquiescence in preparation for the awaited remedy? #KBF.",against,0.9554061,0.9554061,Failure
"@Michael_Rowan9 @ICMdoc @lyndsay_hopkins @ShippersUnbound Hot spots? Travelled through the NW &amp; no piles of bodies. It's political chicanery to keep the fear narrative. (Unreliably) test a bit more to get some extra cases, hey presto, a hot spot. The gov wants us all docile &amp; compliant ready for the saviour vaccine. #KBF",face masks,against,0.9554061,"Traversed the uncharted territory up North without stumbling upon any peculiar incidents. The clever orchestration of pinpointing ""hot spots"" through questionable procedures is quite fascinating. Is there a subtle inclination towards compliance in anticipation of the long-awaited solution? #KBF.",neutral,0.9554061,0.9554061,Success
"Anyone else find it suspect that Walmart sold masks and then announced they were requiring ""facial coverings"". Now my local store isn't selling them. Extra money for Walmart by preying on your media-induced fear. They knew masks didn't work, but they took your money.",face masks,against,0.9554061,"Isn't it curious how Walmart conveniently sold masks before suddenly requiring ""facial coverings""? Now, oddly enough, my local store doesn't seem to carry them anymore. It's quite a convenient way for Walmart to profit off of society's fear, don't you think? They may have known all along that masks were ineffective, but they still managed to take advantage of the situation.",against,0.9554061,0.9554061,Failure
"Anyone else find it suspect that Walmart sold masks and then announced they were requiring ""facial coverings"". Now my local store isn't selling them. Extra money for Walmart by preying on your media-induced fear. They knew masks didn't work, but they took your money.",face masks,against,0.9554061,"Isn't it interesting how Walmart decided to offer masks right before announcing the need for ""facial coverings""? Now, my nearby store seems to have run out of them. Quite a clever move on Walmart's part to capitalize on the fear swirling around, isn't it? They might have had a hunch that masks were ineffective, yet they still found a way to make a profit.",against,0.9554061,0.9554061,Failure
"Anyone else find it suspect that Walmart sold masks and then announced they were requiring ""facial coverings"". Now my local store isn't selling them. Extra money for Walmart by preying on your media-induced fear. They knew masks didn't work, but they took your money.",face masks,against,0.9554061,"Isn't it intriguing how Walmart conveniently had masks available right before implementing their ""facial coverings"" policy? Now, it seems my local store is mysteriously devoid of them. Quite a savvy business move by Walmart, exploiting the fear generated by the media, wouldn't you say? They may have suspected masks were ineffective, yet still managed to line their pockets.",against,0.9554061,0.9554061,Failure
"Anyone else find it suspect that Walmart sold masks and then announced they were requiring ""facial coverings"". Now my local store isn't selling them. Extra money for Walmart by preying on your media-induced fear. They knew masks didn't work, but they took your money.",face masks,against,0.9554061,"Isn't it interesting how Walmart suddenly had masks in stock just before introducing their ""facial coverings"" requirement? Now, my neighborhood store seems to have run out of them. Quite a clever maneuver by Walmart, taking advantage of the fear instilled by the media, wouldn't you agree? They might have had doubts about the efficacy of masks, but still managed to profit from it.",against,0.9554061,0.9554061,Failure
"Anyone else find it suspect that Walmart sold masks and then announced they were requiring ""facial coverings"". Now my local store isn't selling them. Extra money for Walmart by preying on your media-induced fear. They knew masks didn't work, but they took your money.",face masks,against,0.9554061,"It's quite fascinating how Walmart conveniently had masks available right before implementing their ""facial coverings"" policy. Funny how my local store seems to be lacking them now. Quite a strategic move by Walmart, playing into the fear stirred up by the media, don't you think? They may have had reservations about the effectiveness of masks, yet still found a way to make a profit from it.",against,0.9554061,0.9554061,Failure
"Anyone else find it suspect that Walmart sold masks and then announced they were requiring ""facial coverings"". Now my local store isn't selling them. Extra money for Walmart by preying on your media-induced fear. They knew masks didn't work, but they took your money.",face masks,against,0.9554061,"Isn't it interesting how Walmart suddenly had masks in stock before mandating ""facial coverings"" policy? Funny how my local store is suddenly out of them. Quite a clever move by Walmart, feeding off the fear instigated by the media, wouldn't you agree? They may have had doubts about the efficacy of masks, yet managed to capitalize on it anyway.",against,0.9554061,0.9554061,Failure
